Date;BORON;INLET_TEMP;SEA_WATER_COND;RCK_I_L_PR;RCK_DP;HP_PMP_SUC_FLW;RCK_FRNT_PERM_FLW;RCK_REAR_PERM_FLW;RCK_FRNT_PERM_COND;RCK_REAR_PERM_COND;ERD_PMP_SUC_FLW;RCK_2P_I_L_PR;RCK_2P_I_L_PH;RCK_2P_I_L_TEMP;RCK_2P_1STG_FLW;RCK_2P_2STG_FLW;RCK_2P_O_L_COND;RCK_1P_REAR_PERM_PR
2020-06-10 09:10:00;0,395;32,33;63266;66,5;2,137;578,6;0;575,3;2908;1575;740,6;12,28;10,19;32,6;432,3;63,4;121;1,31
2020-06-11 08:55:00;0,471;32,63;62925;65,1;2,059;579,5;69,5;502,7;1348;1561;740,7;10,77;10,18;33;386;49,9;116;1,3
2020-06-11 12:37:00;0,515;33,46;62173;65,6;2,063;575,8;70,3;499,9;1347;1670;741,6;10,7;10,19;33,8;385,1;46,7;130;1,27
2020-06-12 09:00:00;0,546;33,17;60630;64,9;2,04;582,5;69,3;503,4;1360;1584;742;10,74;10,19;33,5;386,5;49,8;124;1,33
2020-06-12 12:34:00;0,696;34,41;61068;65,8;2,032;575,3;68,8;497,8;1381;1773;741,1;10,7;10,19;34,8;384,1;43,2;160;1,27
2020-06-13 09:00:00;0,454;32,75;58614;65,6;2,031;576,5;20,4;549,3;2174;1488;740,3;11,62;10,2;33,1;417,2;59,6;112;1,29
2020-06-13 11:45:00;0,485;33,02;57799;65,5;2,061;577,6;19,8;550,2;2169;1501;740,3;11,6;10,19;33,4;416,6;59,4;111;1,31
2020-06-14 09:00:00;0,375;30,75;64893;66,7;2,087;587,3;0;573;2523;1471;740,3;12,73;10,18;31,1;434;67,4;97;1,3
2020-06-14 11:57:00;0,364;30,79;64786;66,7;2,089;585,9;0;578,5;2533;1468;741,1;12,66;10,2;31,1;432;67,5;95;1,3
2020-06-15 09:06:00;0,336;30,9;64628;67;2,079;586;0;572,3;2966;1466;741,3;12,64;10,19;31,2;432,1;67,9;117;1,3
2020-06-15 12:27:00;0,234;30,72;64060;66,2;2,097;592,6;0;583,5;2945;1391;742,7;12,28;10,2;31,1;420,5;69,7;112;1,31
2020-06-16 13:26:00;0,270;30,85;62578;65,3;2,042;581;0;583,2;2960;1502;720;11,95;10,19;31,2;416,8;66,6;120;1,27
2020-06-17 10:15:00;0,298;30,55;58880;67;2,048;592;0;590,1;2540;1506;720,2;12,74;10,21;30,9;435,8;68,6;124;1,27
2020-06-17 12:00:00;0,240;30,23;60680;66,8;2,076;592,7;0;587,9;2542;1475;720,1;12,85;10,22;30,6;435,6;69,7;121;1,28
2020-06-18 08:51:00;0,300;30,31;63277;67,1;2,088;591,4;0;595;2543;1500;720,3;12,82;10,21;30,7;436,2;69;121;1,3
2020-06-19 09:04:00;0,522;29,78;63339;67,1;2,061;590,2;0;596,1;2541;1467;719,8;12,81;9,94;30,1;438;69,4;72;1,32
2020-06-19 12:05:00;0,474;29,85;62868;67,3;2,1;590,2;0;585,9;2585;1487;719,6;12,83;9,92;30,2;436,2;68,9;72;1,31
2020-06-20 09:00:00;0,630;30,53;61951;66,6;2,114;596,1;0;594,6;2492;1495;720,2;12,77;9,9;30,8;443,9;68,8;64;1,28
2020-06-20 12:04:00;0,548;30,66;61786;67,1;2,085;593;0;588,2;2501;1528;720,2;12,68;9,89;31;435,8;67,4;74;1,32
2020-06-21 09:00:00;0,576;31,5;62855;67;2,089;596,1;0;594;2485;1593;719,4;12,63;9,92;31,8;440,5;66,3;85;1,29
2020-06-21 12:00:00;0,577;31,4;62545;66,6;2,096;595,8;0;592;2491;1549;719,2;12,72;9,9;31,7;442;67,1;81;1,3
2020-06-22 11:51:00;0,562;30,59;62794;66,9;2,093;594,7;0;588,9;2441;1495;720,5;12,73;9,83;31;438,2;68,1;69;1,28
2020-06-24 10:25:00;0,640;31,11;63571;67,3;2,012;601,1;3,4;597,7;323;1423;720;12,44;9,85;31,4;445,8;66,9;64;1,29
2020-06-25 09:08:00;0,692;31,96;64110;67,1;1,951;589,6;20,5;568,5;321;1438;721,1;11,65;9,99;32,3;427,6;62,6;63;1,29
2020-06-25 12:05:00;0,672;31,55;63203;66,6;1,97;594,2;20,1;572,7;307;1364;719,7;11,77;10,01;31,9;426,8;64,9;64;1,31
2020-06-26 09:00:00;0,790;32,64;64070;66,2;1,956;582,4;0;581,5;322;1425;720;11,73;9,95;32,9;435,4;64,5;63;1,3
2020-06-26 12:07:00;0,781;32,19;63134;65,9;1,945;581,9;0;583,9;316;1366;720;11,77;9,96;32,5;434,9;66;63;1,31
2020-06-27 08:58:00;2,139;31,84;63440;65,3;2,002;591,1;19,5;573,1;724;2367;719,2;12,13;3,85;32,2;433,2;55,9;336;1,32
2020-06-27 13:27:00;0,625;31,85;62696;65,8;1,988;587,6;0;585,4;312;1326;719,4;12,16;10,01;32,2;437,7;67,3;60;1,32
2020-06-28 09:03:00;0,655;32,2;63409;66,6;1,998;594;0;591,7;317;1362;720,1;12,27;9,98;32,5;439,6;67,4;62;1,27
2020-06-28 12:05:00;0,689;32,46;63313;66,8;1,991;591,1;0;588,7;322;1387;719,3;12,2;9,96;32,8;439,5;66,6;60;1,31
2020-06-29 08:55:00;0,812;32,42;62162;65,2;2,001;595,3;0;592,1;310;1309;720,4;11,78;9,99;32,7;438,2;68,3;60;1,31
2020-06-29 12:50:00;0,727;32,91;62793;65,7;2,004;589,5;0;588,3;323;1385;720,2;12,11;9,95;33,2;432,1;65,6;65;1,31
2020-07-01 08:52:00;0,398;33,94;62723;65,4;2,001;591,5;0;588,1;331;1441;720,7;12,22;10,31;34,3;439;65,1;110;1,32
2020-07-01 12:00:00;0,445;33,84;63674;66,1;1,994;587,9;0;587,1;332;1472;719,5;11,95;10,28;34,2;440,9;63,9;106;1,28
2020-07-02 09:05:00;0,446;34,35;62823;65,8;2,03;597,4;0;593;333;1466;719,2;11,98;10,54;34,6;440,3;66,4;233;1,27
2020-07-03 09:04:00;0,397;34,77;63185;65,9;2,031;592,9;0;589,2;342;1511;720,9;12,15;10,42;35,1;444,1;63,6;141;1,3
2020-07-03 12:07:00;0,360;34,33;62856;65,8;2,041;593,6;0;588,2;331;1470;719,9;12,2;10,42;34,7;440,8;65;143;1,31
2020-07-04 08:58:00;0,324;33,94;62589;65;2,051;589;0;583,1;326;1420;719,9;12,06;10,46;34,3;435,3;65,9;150;1,31
2020-07-04 12:07:00;0,300;33,48;62327;65;2,069;588,9;0;582,6;318;1371;720;12,09;10,46;33,9;434,9;67;137;1,3
2020-07-05 08:57:00;0,363;33,55;63057;65,6;2,065;586,1;0;584,6;354;1419;719,6;12,04;10,47;33,9;434;65,4;144;1,31
2020-07-05 12:05:00;0,313;33,48;62628;65,3;2,061;587;0;587,2;344;1378;719,3;12,08;10,47;33,8;432,3;66,6;139;1,32
2020-07-06 09:03:00;0,673;33,71;63368;65,8;2,077;583,7;0;583,1;352;1430;720,7;11,91;10,13;34,1;434,3;63,3;86;1,31
2020-07-06 12:23:00;0,557;33,68;63104;65,7;2,057;583,9;0;584,7;346;1416;720,5;11,91;10,11;34;438,4;63,8;77;1,3
2020-07-07 09:00:00;0,659;34,56;63251;65,7;2,068;583,7;0;582,9;357;1492;720,2;11,87;10,07;34,9;435,4;61,6;83;1,31
2020-07-09 09:11:00;0,845;35,34;61803;65,2;2,12;587,4;0;584,1;356;1521;720;11,9;10,17;35,7;442,9;60,9;88;1,3
